episode,t,incident_edge,incident_duration,z0,z1,z2,z3
0,0,-1,0,-1.1545295832450446,0.6504523890909877,-1.3883599526797445,-0.9073824573718444
0,1,-1,0,0.007145694940042956,0.5343599029557071,-1.0658078466234504,-0.18147274021444693
0,2,-1,0,-0.3173919456610792,-0.8158149668879264,0.38657901734760186,-0.2236389259485795
0,3,-1,0,-1.7957131760562903,0.8183256215203523,-0.5710329017935901,0.000785525062587761
0,4,-1,0,1.301714500069574,0.7478729421405462,0.9808759091945427,-0.1104186881258106
0,5,-1,0,0.8906071496948115,1.0230093656399772,0.31238338941639765,-0.0619046856642053
0,6,-1,0,-0.7486439842988812,-0.965478907474904,0.36003465737991375,-0.24455253226153603
0,7,-1,0,-0.1552476168361552,1.063830874667232,-0.2751715673396374,-1.8533359301507815
0,8,-1,0,0.7849745223095677,0.201998596747031,-0.42807444279817636,1.8482888956341395
0,9,-1,0,-0.09842503478028093,0.8134454397924208,0.3924943885517861,0.7814429004617206
0,10,-1,0,0.8201860453341152,0.08770534456370666,-0.6535056482163788,-0.8118868792778379
0,11,-1,0,1.1581845431982978,0.3005208697022348,0.05305664610327219,0.25727152381254337
0,12,-1,0,0.5472366858944854,-1.1229615793719292,-1.9752476678724065,-0.4251500496273028
0,13,-1,0,1.6151380541856668,-0.1584768602278531,-0.25287334532492606,-1.538154034502331
0,14,-1,0,-0.6236121342785569,1.1218222632388664,0.8412210310146858,-0.7758961005461539
0,15,-1,0,-2.7224161043317197,-0.6733047987738846,1.246221529161101,0.7902080282018997
0,16,-1,0,-0.029294601645347716,-1.4195142573515425,-1.3599663240249162,0.22341155858105105
0,17,-1,0,-2.17088984670659,0.6284881710818028,0.6011965260018283,0.9507578580526358
0,18,-1,0,-0.5290070709143675,0.0456840955560058,-1.0275518112682733,-1.2292892985419785
0,19,-1,0,-0.9455832105125722,-0.8833584719002474,-0.0708934636947166,0.3740533508588625
0,20,-1,0,0.07726065834448786,-0.6839132179822826,-0.7208376678122493,1.120622815042411
0,21,-1,0,-0.0824137241779902,0.9359865007909188,1.2385371249615589,1.272795525467371
0,22,-1,0,-0.05032522141475025,0.28931753889400547,0.17930567677828915,1.3974805560965453
0,23,-1,0,0.638405674353092,-0.0278877131482307,1.3710518498340016,-2.0528076291125594
0,24,-1,0,1.2686416815569097,0.3805090783924121,0.755390669317458,-1.1591258506012596
0,25,-1,0,-0.15027021861875137,-0.1611642797660652,-1.0794424752754797,0.8779661844638975
0,26,-1,0,-0.5915934535048691,0.22626280218566142,0.6861825069927676,1.2150046080596175
0,27,-1,0,-0.9648235572651651,-0.5566078046545981,-2.298387640184483,-0.7320821261044498
0,28,-1,0,0.4657167185098039,-0.10787604879752731,-0.3414362942057366,1.584533793470381
0,29,-1,0,0.9095463907858574,0.39507156613663164,-0.6693765192360335,1.5553689805858288
0,30,-1,0,-1.1961734611212997,-0.4291495058353073,-0.7296598932433178,-0.5574688991187301
0,31,-1,0,0.9868272043916306,0.05419467513069881,0.35190744273261654,-1.5879695088078003
0,32,-1,0,1.0845702624154838,-1.2038266452453983,1.1785308940300598,-1.0306658539867677
0,33,-1,0,-0.8462399711359871,0.19662030046938397,-0.8996378247378555,-0.25660542872430736
0,34,-1,0,-0.37526964620246095,2.0367947804284854,-0.45879339774744726,-1.1757696594945186
0,35,-1,0,-0.40899021503626826,1.756531982972958,0.860923068588955,1.181273982805545
0,36,-1,0,2.4709971110767017,0.7943025166472251,0.5313528780883513,-0.8293985972081677
0,37,-1,0,0.18423593356884393,0.9977381754488336,1.1169590406661698,-0.9440005414502601
0,38,-1,0,0.19334599692989032,-1.1182635832284737,0.5118455817801992,-2.270566289057873
0,39,-1,0,2.471313493673772,-1.0198852016126243,0.01875261496877628,-1.8942642236062688
0,40,-1,0,0.7561977395834237,-1.042462005800141,-0.03425814295827893,-0.3551682991253563
0,41,-1,0,0.1906486884846215,0.48439629391143707,1.2302677544535274,0.8329706228846139
0,42,-1,0,1.4146960132546782,1.248281217180286,-1.5589480991668634,0.6652325921965275
0,43,-1,0,0.966318832646851,0.5471752988886776,-1.297183264829064,-0.26763433320209956
0,44,-1,0,-0.15789255356057583,2.0289426240766937,0.6815708850036828,0.8362035824966512
0,45,-1,0,-1.0157366056598205,-1.0702709004480073,0.12391265760081326,-0.8030158823380328
0,46,-1,0,1.1444956396893489,-1.640901914140582,-1.3140035805745005,-0.5103525097314976
0,47,-1,0,-0.1295067638317079,-1.3967050586171634,0.1938093509258137,-0.1292927281980747
0,48,-1,0,-1.0828726365038424,0.2449392347635474,0.22082079091256143,-0.6604324844709002
0,49,-1,0,-0.5559990123679979,1.3563810116765411,-3.1196086260734055,-1.447671697263898
0,50,-1,0,-0.378119922748151,-0.6784939159254781,-0.41124593446510754,0.7190126436833633
0,51,-1,0,-0.8456936310071798,-0.22310005847959705,-1.2022183196632534,0.3699876831510077
0,52,-1,0,-0.7104466107613422,-1.7711071622729853,1.6008358472529163,0.471098065321841
0,53,-1,0,0.07226048142276155,-0.0073469666242047,0.8310756729153775,-0.015605524912252944
0,54,-1,0,0.7095013848253143,0.05969517075518206,-0.7724757474113891,-0.9062390936249864
0,55,-1,0,0.631047402149572,1.9755185797460382,-0.5266551963772884,-0.7435405866028445
0,56,-1,0,1.379406853359054,0.5967524014409582,0.4331530723532702,1.8869880656607085
0,57,-1,0,-1.2479490199884662,-0.7446183164877919,-0.31685698868306206,0.373351314048129
0,58,-1,0,0.4056097228286869,1.523313749785479,-0.8275081282340309,1.9054954610443966
0,59,-1,0,1.1707362367212242,-0.937842966657619,0.3432670066780496,0.050898410171773455
0,60,-1,0,0.7514247640553599,-0.2131991711945166,-0.06682367759197934,0.23911171831947
0,61,-1,0,-0.7312364397819483,-1.624406841829142,0.005250509615052082,2.2221569607036886
0,62,-1,0,-0.8654297067274401,-0.7076846958564911,0.9758987636783604,-0.47440938265727467
0,63,-1,0,-1.0229155522954367,-1.0542564244512531,-1.0213987120903925,0.6759508198308308
0,64,-1,0,-0.4840687895236313,-1.4886394534245302,-0.5397969927344668,-1.1383210243958257
0,65,-1,0,-1.5066749161361825,1.7471620382676971,-0.30732952073089215,0.5762305841893965
0,66,-1,0,-0.38427166589499984,0.5349195392805313,0.5406158791075291,0.2224565209272203
0,67,-1,0,0.283928101990538,-0.22849051357522465,0.6461644796019913,1.7779635398814115
0,68,-1,0,-0.47829989204236983,-0.8587645743553395,-0.930850285678499,-0.6618993556275791
0,69,-1,0,0.8459882922589701,-2.269947873592993,-0.018668165409834035,-1.10501888267669
0,70,-1,0,0.9145184925445102,-0.778352115068058,-0.4494232039998568,-0.9516186302839753
0,71,-1,0,-1.6099618136327005,-1.1255752450313365,-0.6846238368902309,1.2265189558898293
0,72,-1,0,0.019958419002947973,-1.2315712450025362,0.07418646851356006,-0.8690495928393144
0,73,-1,0,-1.113704507305175,-0.3694873502152196,-0.014105527874792034,0.5199437979599865
0,74,-1,0,1.2658885839184384,0.12423276155754903,-1.8138149135889818,0.9240590308341348
0,75,-1,0,-0.669762241541998,1.5076846819246998,-0.9936061884553731,0.0726674371093473
0,76,-1,0,1.3524289333451822,-0.3640172856459016,0.235699477685451,-1.3922846464652094
0,77,-1,0,-1.069520423557405,0.9104593231661252,1.1137055924878967,1.2323153785203373
0,78,-1,0,-1.1707380197420307,0.40198217810193376,0.13796964947508372,0.4199154929842974
0,79,-1,0,0.1093617682609666,-0.8169192120917695,-0.09725296817057151,1.539236433821109
0,80,-1,0,0.07968424617840836,-0.9813006656330115,1.1087794071475177,-1.6484486205628128
0,81,10,14,0.11691573949774224,2.361218699843453,1.555168780201241,-1.0298594049416439
0,82,-1,0,-1.192533425867206,-1.8708905030281402,-1.4984820521391229,0.20345047060584864
0,83,-1,0,-2.2110858725710423,0.4359741910730118,-0.26705216894187694,0.7063895322572766
0,84,-1,0,0.9000817112320803,0.5643451296847755,-1.1726449936648313,1.4455919954532441
0,85,-1,0,0.730048820546265,1.2617719358489972,-0.9747583323013593,-0.08473721062979711
0,86,-1,0,-0.9423727322045078,0.26597954616759883,0.3397911075270968,1.3314034936167187
0,87,-1,0,-0.021358303443520313,-0.837064725742036,3.2006894162813992,2.1478824372684033
0,88,-1,0,-0.9301549437927054,-0.4236743688132561,0.2809610458129779,1.1315512191882606
0,89,-1,0,0.43541520455856003,-0.2471257314529981,0.16818520549662153,-0.31062453517798094
0,90,-1,0,-0.10337230330569147,0.5253252770235751,-1.882677049788851,-0.3456780081845538
0,91,-1,0,-1.1306383412932863,-0.17272467537457903,-1.053542333997773,-0.66455314220588
0,92,-1,0,-0.016219006077063815,-0.25317176598830154,-0.5737831578063911,1.1034746203028518
0,93,29,21,0.23309275778823801,-0.6680652352061411,-0.8832190126414378,0.8396396906319311
0,94,-1,0,-1.7711374727863118,-2.1987871028194457,0.22176018408396733,-0.7370772074949214
0,95,-1,0,-0.5472541597462484,-0.40741463120912585,-0.1727376200711584,-1.2474073639911982
0,96,8,20,0.6956742731715531,-1.7396246291323858,-1.3416360832729204,-1.332826383515981
0,97,-1,0,0.8548347926475606,0.32298434001788257,-1.7536428347770534,0.0548855340297183
0,98,-1,0,-0.44901397788419645,1.9041796915195384,-0.6514683046619321,1.1724823121149628
0,99,-1,0,-1.2764235960162493,-0.32368662088264316,0.5746962044923583,3.2114176473232736
0,100,-1,0,0.5660502255860187,0.28479634772344853,-0.422376125602235,-0.8348524391263468
0,101,-1,0,-0.30305367430410557,-1.269859497173914,1.5754850979395831,-1.1084500969390092
0,102,-1,0,-0.6614810817470743,-0.41325393426327994,0.09297792670737949,-0.7575970668912424
0,103,-1,0,1.724460429279824,1.0562003466150676,-0.2880289987824475,0.9071776017526494
0,104,-1,0,0.22593123980089552,-1.428542478555448,-1.1441186685244504,-0.8665563887413273
0,105,-1,0,0.23069136551733968,0.5477630343751145,0.15165292744211287,0.36690004281340965
0,106,-1,0,0.7653211887103586,0.16125667944820224,-0.9160348227250841,-0.7909189933201368
0,107,-1,0,1.4118034351580457,0.5593644290312714,-1.6448987146227667,1.5751705796894575
0,108,-1,0,-0.07452200371835563,0.019654884196797714,-0.3726836449464494,1.7583444171929212
0,109,-1,0,-1.0648178863038098,-0.18979610932666496,0.303403442781203,1.2757315165045788
0,110,-1,0,0.9306100153138929,1.6678385960703597,-0.33409003218147443,-0.05151061493941722
0,111,-1,0,0.3670364300010354,-1.3461866164442728,-1.1818822516784073,-1.0450048091291084
0,112,-1,0,-0.020088622698694922,-0.5341666902402411,0.026875453285614213,0.6927323228524527
0,113,-1,0,0.20214111253132508,-1.8808469534815446,1.3787855339791268,-0.13364709336279243
0,114,-1,0,-0.4664250621241111,0.2885643896281901,-0.15115692216910454,-0.04210254117966027
0,115,-1,0,-0.6727029694395235,0.14754746975086025,0.20381642924179696,-0.40621884602135155
0,116,-1,0,0.3318116563956822,-2.86054756497825,-1.5234494373617915,-0.47797031720486144
0,117,-1,0,0.8463928997612329,0.8121018951442293,0.5806033275895567,-0.3810731197227822
0,118,-1,0,-0.2837727791374032,1.10710474774028,-2.2561009649849435,-0.9718549928566751
0,119,-1,0,-0.01809848878052289,-2.4127489124314896,0.7992262803133799,0.9761306921467793
0,120,-1,0,-0.533216690041433,1.4414901451598272,-0.563981532939405,0.8934708274230185
0,121,-1,0,-0.03460698643809272,-0.1708160317246239,-0.036551703621456044,1.0980656195486387
0,122,-1,0,1.4146798325935506,0.8944382125371442,0.6536706999040046,0.43715219994180193
0,123,-1,0,-0.45709595860637775,-0.6493088229068055,0.032963117817324916,-1.6850414555567257
0,124,-1,0,-0.07403130338081094,-1.0442294280876843,-0.5927768060130401,0.6801706742984461
0,125,-1,0,0.0605624790807682,1.019723577591571,-0.6300505455805765,-1.1603775843622437
0,126,-1,0,0.40927072213212484,-1.8296747010526462,0.6419541419789003,-0.32966399622830833
0,127,-1,0,-0.8768785532047096,-0.19960550563234847,0.9502709200325532,0.5138727501395022
0,128,-1,0,-0.378129353970047,1.5822318678667266,1.2656574740521598,-0.029725810375699182
0,129,-1,0,0.051140893742231706,2.7477694261354904,-0.06413405964161345,-1.0302259320306406
0,130,-1,0,-0.6236921471538267,0.4874809011332863,0.7590036886804122,-1.4796722274878387
0,131,-1,0,1.188629629617119,-0.3334394366696208,0.6490912379587738,-0.026832015128917905
0,132,-1,0,1.8482250435756664,-1.103028410596697,-0.2903887884551825,0.3915681005183856
0,133,-1,0,-0.830046050981033,-0.34976636920928,-0.2730431020454513,-0.6579439655133987
0,134,-1,0,0.8064775064181441,0.7452732604079831,0.6793565437560228,1.1925059690810065
0,135,-1,0,-0.11661019648277521,0.18902023978989765,0.5257713508898616,-1.6161100511110431
0,136,-1,0,-0.890609768585873,0.26406506750470815,0.7373063121228784,1.086837329500493
0,137,-1,0,-0.5418099338392419,0.37119979563350913,0.5874591157672819,0.9121998473989209
0,138,-1,0,-0.693849578432683,-1.3346942756616713,1.746438081190281,-1.373371783495628
0,139,-1,0,0.2800658388905708,0.7643873699404071,0.9565125354751682,1.3526022782882672
0,140,-1,0,0.4001283334441603,-1.9514182664487305,0.04876545829666545,-0.9044565380162529
0,141,-1,0,1.2414271028448371,0.1107117361964531,1.0951866720397732,-0.19669953688450792
0,142,-1,0,-0.4089965119768548,-2.5413485864568868,-0.7090345507355514,-0.2615844501075883
0,143,-1,0,0.00800948080756925,-0.12070629853172764,0.9542377824586802,0.6315830509400832
0,144,-1,0,0.8785427222806999,-1.9795564420897462,-0.2757723090985004,-0.1402761389817697
0,145,-1,0,-0.5285006508190433,-1.4638393843666762,0.18565497299100928,1.7025288467392323
0,146,-1,0,-0.08885672248668679,-0.19460858642380158,0.06272995790622045,1.314310798257788
0,147,-1,0,0.4832553106389486,-0.0918163043884577,1.8662996458896992,0.11242688265900624
0,148,-1,0,-0.3437811587798576,-0.30118633863172667,0.25540510552835327,-0.27267541525567335
0,149,-1,0,0.10716797851233985,0.5713014876800374,-0.36581114317912483,-0.18409698327207594
0,150,-1,0,0.08447396691724102,0.1162250414482798,1.1861832698085737,-1.055888657389102
0,151,-1,0,0.7410639947318538,-0.22561986704351605,1.365571149079905,-0.06916807665323477
0,152,-1,0,2.209673259297284,0.4164744434431397,-0.43637006541888024,-0.7360038856737066
0,153,-1,0,-0.6614927628125576,0.40474537683060713,1.1789234384616334,-1.3746085411924505
0,154,-1,0,0.4931907977510797,1.6741942013317574,0.9432336905891583,-0.44155559899697083
0,155,-1,0,-0.34574965878330255,-0.15004012557106503,0.3898969376527775,-1.083081931998486
0,156,-1,0,1.2088433969376897,0.23018633911821673,-0.5578021411494241,-1.1485147146326482
0,157,-1,0,0.7043656015165514,-0.3888999631968972,-0.18550689780207988,0.5663305608854327
0,158,-1,0,-1.846236901638028,0.6746386034210178,0.2520367250226202,0.7380556397040009
0,159,-1,0,-2.117336387601018,-1.2406656684570219,0.305211001237159,2.0855902739609173
0,160,-1,0,0.3095015189217781,-1.451272818831289,-0.330059784008232,0.4528268840991813
0,161,-1,0,0.10045364403482364,1.3445229157436454,-0.8935858524120396,-2.160679115788539
0,162,-1,0,-1.1567595113166877,2.2383393953474715,-0.1810783437474457,-1.4233084109064718
0,163,-1,0,1.011502186807928,0.058089846826906176,0.1974130647066961,1.0283843262953716
0,164,-1,0,-0.6950400139837197,0.5937064146608847,0.9332226590758176,0.3464416749926868
0,165,-1,0,0.5889438539273308,-0.2322377428347111,-0.14278636898811958,0.6175615415124089
0,166,-1,0,1.1552773239864644,1.222113135472217,-2.0289232647302438,-0.066798578841203
0,167,-1,0,-0.6313991973962176,0.14763064702487383,-0.16671602775993527,0.5672833000882012
0,168,-1,0,0.37278447643627494,-0.7809237745805276,-0.346318385872381,1.4606273617911896
0,169,-1,0,1.7194560755264336,-0.559273508577867,1.1809739807048127,-2.5934681780555957
0,170,-1,0,0.8498452567032037,0.15123585154399732,1.017000149065592,-0.8736842429394733
0,171,-1,0,-0.6528102335339975,0.5086835479791902,0.4635720644084251,-0.12148207540324095
